I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
353.12,482.616,128.784,-417.568,111.608,306.2,-29.448,937.784,875.896,660.936,459.84000000000003,362.256
361.12,492.616,131.784,-427.568,114.608,313.2,-35.448,951.784,893.896,675.936,469.84000000000003,370.256
368.12,501.616,133.784,-435.568,116.608,318.2,-40.448,958.784,905.896,686.936,476.84000000000003,375.256
374.12,509.616,135.784,-442.568,119.608,323.2,-45.448,961.784,914.896,695.936,483.84000000000003,380.256
381.12,517.616,137.784,-449.568,121.608,328.2,-50.448,964.784,923.896,704.936,489.84000000000003,385.256
387.12,524.616,140.784,-456.568,124.608,333.2,-55.448,967.784,933.896,713.936,495.84000000000003,390.256
393.12,532.616,142.784,-463.568,126.608,337.2,-59.448,970.784,942.896,722.936,501.84000000000003,394.256
399.12,540.616,144.784,-470.568,129.608,342.2,-64.44800000000001,972.784,951.896,731.936,508.84000000000003,399.256
405.12,548.616,147.784,-477.568,132.608,347.2,-69.44800000000001,975.784,960.896,740.936,514.84,404.256
404.12,546.616,146.784,-476.568,132.608,346.2,-69.44800000000001,970.784,958.896,739.936,513.84,403.256
400.12,539.616,143.784,-470.568,130.608,341.2,-67.44800000000001,961.784,950.896,731.936,509.84000000000003,400.256
395.12,533.616,141.784,-464.568,129.608,337.2,-66.44800000000001,951.784,942.896,724.936,504.84000000000003,396.256
390.12,526.616,138.784,-458.568,127.608,332.2,-64.44800000000001,941.784,933.896,716.936,499.84000000000003,393.256
385.12,519.616,136.784,-452.568,126.608,328.2,-62.448,932.784,925.896,709.936,494.84000000000003,389.256
380.12,512.616,133.784,-446.568,124.608,324.2,-60.448,922.784,917.896,701.936,489.84000000000003,385.256
375.12,505.616,130.784,-440.568,123.608,319.2,-58.448,912.784,909.896,693.936,484.84000000000003,382.256
365.12,491.616,126.78399999999999,-427.568,120.608,310.2,-54.448,893.784,887.896,675.936,471.84000000000003,371.256
351.12,471.616,121.78399999999999,-411.568,116.608,298.2,-49.448,868.784,856.896,649.936,451.84000000000003,357.256
337.12,452.616,116.78399999999999,-394.568,111.608,285.2,-44.448,843.784,825.896,623.936,432.84000000000003,342.256
323.12,433.616,110.78399999999999,-378.568,107.608,273.2,-39.448,818.784,794.896,597.936,413.84000000000003,327.256
309.12,414.616,105.78399999999999,-361.568,103.608,261.2,-34.448,793.784,763.896,571.936,394.84000000000003,313.256
295.12,394.616,100.78399999999999,-344.568,98.608,249.2,-29.448,767.784,732.896,545.936,374.84000000000003,298.256
281.12,375.616,95.78399999999999,-328.568,94.608,236.2,-24.448,742.784,701.896,520.936,355.84000000000003,283.256
266.12,355.616,90.78399999999999,-310.568,88.608,224.2,-20.448,713.784,668.896,492.93600000000004,335.84000000000003,268.256
249.12,336.616,87.78399999999999,-292.568,82.608,213.2,-17.448,681.784,634.896,464.93600000000004,315.84000000000003,253.256
233.12,316.616,84.78399999999999,-274.568,75.608,201.2,-13.448,649.784,599.896,436.93600000000004,295.84000000000003,238.256
217.12,296.616,80.78399999999999,-256.568,69.608,190.2,-9.448,616.784,564.896,408.93600000000004,275.84000000000003,223.256
200.12,277.616,77.78399999999999,-238.56799999999998,62.608,178.2,-5.448,584.784,529.896,380.93600000000004,255.84,208.256
184.12,257.616,73.78399999999999,-220.56799999999998,56.608,167.2,-2.4480000000000004,552.784,495.896,352.93600000000004,235.84,193.256
168.12,237.61599999999999,70.78399999999999,-202.56799999999998,49.608,155.2,1.5519999999999996,520.784,460.896,324.93600000000004,215.84,177.256
155.12,221.61599999999999,66.78399999999999,-187.56799999999998,45.608,145.2,3.5519999999999996,490.784,430.896,302.93600000000004,198.84,164.256
145.12,207.61599999999999,62.784,-175.56799999999998,42.608,136.2,3.5519999999999996,461.784,404.896,282.93600000000004,182.84,152.256
135.12,193.61599999999999,58.784,-163.56799999999998,39.608,127.2,4.552,432.784,377.896,262.93600000000004,167.84,139.256
125.12,179.61599999999999,54.784,-151.56799999999998,36.608,118.2,5.552,402.784,351.896,242.936,151.84,127.256
115.12,165.61599999999999,50.784,-139.56799999999998,33.608,109.2,5.552,373.784,324.896,223.936,136.84,115.256
105.12,151.61599999999999,46.784,-127.568,30.608,100.2,6.552,344.784,298.896,203.936,120.84,103.256
94.12,137.61599999999999,42.784,-115.568,27.608,91.2,6.552,315.784,271.896,183.936,105.84,90.256
86.12,125.616,38.784,-105.568,25.608,83.2,8.552,291.784,250.89600000000002,168.936,94.84,82.256
80.12,114.616,33.784,-96.568,23.608,75.2,10.552,272.784,233.89600000000002,156.936,86.84,76.256
73.12,102.616,29.784,-87.568,22.608,67.2,13.552,252.784,215.89600000000002,143.936,78.84,69.256
66.12,91.616,25.784,-79.568,21.608,59.2,15.552,232.784,198.89600000000002,131.936,70.84,63.256
60.12,80.616,20.784,-70.568,20.608,51.2,18.552,212.784,181.89600000000002,119.936,62.84,57.256
53.12,69.616,16.784,-61.568,18.608,43.2,20.552,192.784,164.89600000000002,107.936,54.84,51.256
46.12,58.616,11.783999999999999,-52.568,17.608,36.2,23.552,172.784,146.89600000000002,94.936,46.84,45.256
41.12,50.616,8.783999999999999,-46.568,16.608,30.200000000000003,22.552,158.784,133.89600000000002,85.936,40.84,40.256
38.12,45.616,6.783999999999999,-41.568,16.608,26.200000000000003,20.552,147.784,122.896,78.936,35.84,37.256
35.12,39.616,3.783999999999999,-37.568,15.608,22.200000000000003,18.552,136.784,112.896,71.936,31.840000000000003,33.256
31.119999999999997,33.616,1.783999999999999,-33.568,14.608,18.200000000000003,15.552,125.78399999999999,101.896,64.936,26.840000000000003,29.256
28.119999999999997,28.616,-1.216000000000001,-28.567999999999998,14.608,14.200000000000003,13.552,114.78399999999999,90.896,57.93600000000001,21.840000000000003,25.256
24.119999999999997,22.616,-3.216000000000001,-24.567999999999998,13.608,10.200000000000003,11.552,103.78399999999999,79.896,49.93600000000001,17.840000000000003,22.256
21.119999999999997,17.616,-6.216000000000001,-19.567999999999998,13.608,6.200000000000003,8.552,92.78399999999999,69.896,42.93600000000001,12.840000000000003,18.256
18.119999999999997,12.616,-7.216000000000001,-15.567999999999998,12.608,3.200000000000003,9.552,84.78399999999999,62.896,38.93600000000001,9.840000000000003,15.256
15.119999999999997,8.616,-8.216000000000001,-11.567999999999998,10.608,1.2000000000000028,11.552,77.78399999999999,58.896,36.93600000000001,7.840000000000003,14.256
12.119999999999997,4.616,-8.216000000000001,-6.567999999999998,9.608,-0.7999999999999972,13.552,71.78399999999999,54.896,34.93600000000001,5.840000000000003,12.256
9.119999999999997,0.6159999999999997,-9.216000000000001,-2.567999999999998,7.608,-2.799999999999997,16.552,65.78399999999999,50.896,31.936000000000007,3.8400000000000034,10.256
6.119999999999997,-4.384,-10.216000000000001,1.4320000000000022,6.608,-4.799999999999997,18.552,59.784,46.896,29.936000000000007,1.8400000000000034,9.256
3.1199999999999974,-8.384,-10.216000000000001,5.432000000000002,5.608,-6.799999999999997,20.552,52.784,42.896,27.936000000000007,-0.1599999999999966,7.256
0.11999999999999744,-12.384,-11.216000000000001,10.432000000000002,3.6079999999999997,-9.799999999999997,23.552,46.784,38.896,24.936000000000007,-3.1599999999999966,5.256
-1.8800000000000026,-13.384,-11.216000000000001,11.432000000000002,2.6079999999999997,-10.799999999999997,22.552,42.784,35.896,23.936000000000007,-3.1599999999999966,4.256
-3.8800000000000026,-13.384,-9.216000000000001,11.432000000000002,1.6079999999999997,-10.799999999999997,19.552,39.784,34.896,21.936000000000007,-2.1599999999999966,4.256
-4.880000000000003,-13.384,-8.216000000000001,10.432000000000002,0.6079999999999997,-10.799999999999997,17.552,36.784,32.896,19.936000000000007,-1.1599999999999966,3.2560000000000002
-5.880000000000003,-13.384,-6.216000000000001,10.432000000000002,-1.3920000000000003,-10.799999999999997,14.552,34.784,30.896,18.936000000000007,-0.1599999999999966,2.2560000000000002
-6.880000000000003,-13.384,-5.216000000000001,10.432000000000002,-2.3920000000000003,-10.799999999999997,12.552,31.784,28.896,16.936000000000007,-0.1599999999999966,2.2560000000000002
-8.880000000000003,-13.384,-4.216000000000001,9.432000000000002,-3.3920000000000003,-10.799999999999997,9.552,28.784,26.896,15.936000000000007,0.8400000000000034,1.2560000000000002
-9.880000000000003,-13.384,-2.216000000000001,9.432000000000002,-4.392,-10.799999999999997,7.552,26.784,24.896,13.936000000000007,1.8400000000000034,1.2560000000000002
-8.880000000000003,-11.384,-2.216000000000001,8.432000000000002,-4.392,-9.799999999999997,6.552,24.784,23.896,12.936000000000007,1.8400000000000034,1.2560000000000002
-7.880000000000003,-9.384,-3.216000000000001,6.432000000000002,-3.3920000000000003,-7.799999999999997,7.552,22.784,22.896,12.936000000000007,-0.1599999999999966,2.2560000000000002
-5.880000000000003,-7.384,-4.216000000000001,4.432000000000002,-2.3920000000000003,-5.799999999999997,8.552,20.784,21.896,12.936000000000007,-1.1599999999999966,2.2560000000000002
-3.8800000000000026,-5.384,-5.216000000000001,3.432000000000002,-1.3920000000000003,-4.799999999999997,10.552,19.784,20.896,11.936000000000007,-2.1599999999999966,3.2560000000000002
-2.8800000000000026,-3.3840000000000003,-6.216000000000001,1.4320000000000022,-1.3920000000000003,-2.799999999999997,11.552,17.784,19.896,11.936000000000007,-3.1599999999999966,4.256
-0.8800000000000026,-1.3840000000000003,-7.216000000000001,0.43200000000000216,-0.39200000000000035,-1.7999999999999972,12.552,16.784,18.896,11.936000000000007,-5.159999999999997,4.256
1.1199999999999974,0.6159999999999997,-8.216000000000001,-1.5679999999999978,0.6079999999999997,0.20000000000000284,13.552,14.783999999999999,17.896,11.936000000000007,-6.159999999999997,5.256
1.1199999999999974,-0.38400000000000034,-7.216000000000001,-0.5679999999999978,0.6079999999999997,-0.7999999999999972,12.552,13.783999999999999,16.896,10.936000000000007,-7.159999999999997,5.256
-0.8800000000000026,-2.3840000000000003,-6.216000000000001,1.4320000000000022,-0.39200000000000035,-1.7999999999999972,10.552,13.783999999999999,15.896,8.936000000000007,-7.159999999999997,5.256
-2.8800000000000026,-5.384,-4.216000000000001,3.432000000000002,-0.39200000000000035,-3.799999999999997,7.552,12.783999999999999,14.896,7.936000000000007,-7.159999999999997,4.256
-3.8800000000000026,-7.384,-2.216000000000001,5.432000000000002,-1.3920000000000003,-5.799999999999997,5.552,11.783999999999999,13.896,5.936000000000007,-7.159999999999997,3.2560000000000002
-5.880000000000003,-10.384,-1.216000000000001,7.432000000000002,-2.3920000000000003,-6.799999999999997,2.5519999999999996,11.783999999999999,12.896,4.936000000000007,-7.159999999999997,3.2560000000000002
-6.880000000000003,-12.384,0.7839999999999989,9.432000000000002,-2.3920000000000003,-8.799999999999997,0.5519999999999996,10.783999999999999,11.896,3.936000000000007,-7.159999999999997,2.2560000000000002
-8.880000000000003,-15.384,2.783999999999999,12.432000000000002,-3.3920000000000003,-10.799999999999997,-1.4480000000000004,10.783999999999999,10.896,1.936000000000007,-7.159999999999997,2.2560000000000002
-9.880000000000003,-15.384,2.783999999999999,12.432000000000002,-4.392,-10.799999999999997,-2.4480000000000004,10.783999999999999,10.896,1.936000000000007,-7.159999999999997,1.2560000000000002
-9.880000000000003,-14.384,1.783999999999999,11.432000000000002,-4.392,-9.799999999999997,-0.4480000000000004,11.783999999999999,11.896,3.936000000000007,-8.159999999999997,1.2560000000000002
-9.880000000000003,-13.384,1.783999999999999,11.432000000000002,-4.392,-8.799999999999997,0.5519999999999996,12.783999999999999,11.896,4.936000000000007,-8.159999999999997,1.2560000000000002
-10.880000000000003,-11.384,0.7839999999999989,10.432000000000002,-5.392,-7.799999999999997,1.5519999999999996,13.783999999999999,12.896,5.936000000000007,-9.159999999999997,0.2560000000000002
-10.880000000000003,-10.384,-0.21600000000000108,9.432000000000002,-5.392,-6.799999999999997,2.5519999999999996,13.783999999999999,13.896,6.936000000000007,-10.159999999999997,0.2560000000000002
-10.880000000000003,-9.384,-0.21600000000000108,9.432000000000002,-5.392,-5.799999999999997,4.552,14.783999999999999,13.896,8.936000000000007,-10.159999999999997,0.2560000000000002
-10.880000000000003,-8.384,-1.216000000000001,8.432000000000002,-5.392,-4.799999999999997,5.552,15.783999999999999,14.896,9.936000000000007,-11.159999999999997,0.2560000000000002
-10.880000000000003,-7.384,-1.216000000000001,7.432000000000002,-5.392,-3.799999999999997,7.552,16.784,14.896,9.936000000000007,-11.159999999999997,0.2560000000000002
-9.880000000000003,-6.384,-0.21600000000000108,7.432000000000002,-5.392,-2.799999999999997,9.552,16.784,13.896,7.936000000000007,-11.159999999999997,1.2560000000000002
-9.880000000000003,-5.384,0.7839999999999989,6.432000000000002,-4.392,-1.7999999999999972,11.552,17.784,12.896,6.936000000000007,-10.159999999999997,1.2560000000000002
-8.880000000000003,-4.384,1.783999999999999,5.432000000000002,-3.3920000000000003,-0.7999999999999972,13.552,18.784,10.896,5.936000000000007,-9.159999999999997,2.2560000000000002
-7.880000000000003,-3.3840000000000003,2.783999999999999,5.432000000000002,-3.3920000000000003,0.20000000000000284,15.552,18.784,9.896,4.936000000000007,-9.159999999999997,3.2560000000000002
-7.880000000000003,-2.3840000000000003,3.783999999999999,4.432000000000002,-2.3920000000000003,1.2000000000000028,17.552,19.784,8.896,2.936000000000007,-8.159999999999997,3.2560000000000002
-6.880000000000003,-1.3840000000000003,4.783999999999999,4.432000000000002,-2.3920000000000003,2.200000000000003,19.552,19.784,7.896000000000001,1.936000000000007,-8.159999999999997,4.256
-6.880000000000003,-1.3840000000000003,4.783999999999999,4.432000000000002,-2.3920000000000003,2.200000000000003,19.552,21.784,7.896000000000001,1.936000000000007,-7.159999999999997,4.256
-7.880000000000003,-2.3840000000000003,3.783999999999999,5.432000000000002,-3.3920000000000003,1.2000000000000028,18.552,24.784,8.896,2.936000000000007,-7.159999999999997,2.2560000000000002
-7.880000000000003,-3.3840000000000003,2.783999999999999,6.432000000000002,-3.3920000000000003,0.20000000000000284,17.552,27.784,9.896,3.936000000000007,-7.159999999999997,1.2560000000000002
-8.880000000000003,-5.384,0.7839999999999989,7.432000000000002,-4.392,-0.7999999999999972,16.552,30.784,11.896,5.936000000000007,-6.159999999999997,-0.7439999999999998
-9.880000000000003,-6.384,-0.21600000000000108,7.432000000000002,-5.392,-1.7999999999999972,16.552,33.784,12.896,6.936000000000007,-6.159999999999997,-1.7439999999999998
-9.880000000000003,-7.384,-1.216000000000001,8.432000000000002,-5.392,-2.799999999999997,15.552,35.784,13.896,7.936000000000007,-6.159999999999997,-2.7439999999999998
-10.880000000000003,-8.384,-2.216000000000001,9.432000000000002,-5.392,-3.799999999999997,14.552,38.784,14.896,8.936000000000007,-6.159999999999997,-4.744
-9.880000000000003,-8.384,-3.216000000000001,9.432000000000002,-5.392,-3.799999999999997,14.552,38.784,15.896,8.936000000000007,-5.159999999999997,-4.744
-8.880000000000003,-6.384,-3.216000000000001,7.432000000000002,-5.392,-3.799999999999997,14.552,37.784,15.896,8.936000000000007,-5.159999999999997,-3.7439999999999998
-6.880000000000003,-5.384,-3.216000000000001,5.432000000000002,-4.392,-2.799999999999997,14.552,35.784,16.896,7.936000000000007,-4.159999999999997,-2.7439999999999998
-4.880000000000003,-4.384,-3.216000000000001,4.432000000000002,-2.3920000000000003,-2.799999999999997,15.552,33.784,16.896,6.936000000000007,-4.159999999999997,-1.7439999999999998
-2.8800000000000026,-3.3840000000000003,-3.216000000000001,2.432000000000002,-1.3920000000000003,-2.799999999999997,15.552,31.784,16.896,6.936000000000007,-4.159999999999997,-1.7439999999999998
-0.8800000000000026,-1.3840000000000003,-3.216000000000001,1.4320000000000022,-0.39200000000000035,-1.7999999999999972,15.552,29.784,17.896,5.936000000000007,-3.1599999999999966,-0.7439999999999998
1.1199999999999974,-0.38400000000000034,-3.216000000000001,-0.5679999999999978,0.6079999999999997,-1.7999999999999972,15.552,27.784,17.896,5.936000000000007,-3.1599999999999966,0.2560000000000002
1.1199999999999974,0.6159999999999997,-2.216000000000001,-0.5679999999999978,0.6079999999999997,-0.7999999999999972,16.552,27.784,17.896,5.936000000000007,-3.1599999999999966,0.2560000000000002
1.1199999999999974,0.6159999999999997,-1.216000000000001,-0.5679999999999978,0.6079999999999997,0.20000000000000284,17.552,28.784,16.896,6.936000000000007,-3.1599999999999966,0.2560000000000002
0.11999999999999744,1.6159999999999997,-0.21600000000000108,-0.5679999999999978,-0.39200000000000035,0.20000000000000284,18.552,29.784,15.896,7.936000000000007,-4.159999999999997,-0.7439999999999998
0.11999999999999744,1.6159999999999997,0.7839999999999989,-0.5679999999999978,-1.3920000000000003,1.2000000000000028,19.552,30.784,14.896,9.936000000000007,-4.159999999999997,-1.7439999999999998
0.11999999999999744,1.6159999999999997,1.783999999999999,-0.5679999999999978,-1.3920000000000003,2.200000000000003,20.552,31.784,13.896,10.936000000000007,-4.159999999999997,-1.7439999999999998
-0.8800000000000026,2.6159999999999997,2.783999999999999,-0.5679999999999978,-2.3920000000000003,2.200000000000003,21.552,32.784,12.896,11.936000000000007,-5.159999999999997,-2.7439999999999998
-0.8800000000000026,2.6159999999999997,3.783999999999999,-0.5679999999999978,-2.3920000000000003,3.200000000000003,22.552,33.784,11.896,12.936000000000007,-5.159999999999997,-2.7439999999999998
-0.8800000000000026,2.6159999999999997,2.783999999999999,0.43200000000000216,-2.3920000000000003,3.200000000000003,21.552,34.784,11.896,12.936000000000007,-5.159999999999997,-2.7439999999999998
-0.8800000000000026,0.6159999999999997,0.7839999999999989,0.43200000000000216,-0.39200000000000035,1.2000000000000028,20.552,34.784,13.896,10.936000000000007,-4.159999999999997,-1.7439999999999998
0.11999999999999744,-1.3840000000000003,-1.216000000000001,0.43200000000000216,0.6079999999999997,-0.7999999999999972,18.552,35.784,14.896,8.936000000000007,-3.1599999999999966,-1.7439999999999998
